loc_x,eminox,emivoc
51047.0,6.494907699999999e-12,3.3274246766666664e-11
51049.0,4.539421491666667e-12,5.4390051423333333e-11
51051.0,1.2283128125e-11,4.4565938395000006e-11
51053.0,2.403163785e-11,3.425331609166667e-11
51055.0,3.7699096233333335e-11,3.410410929166667e-11
51057.0,8.371312716666668e-12,5.5298297076666665e-11
51059.0,1.0821664630000001e-11,7.967333541166667e-11
51061.0,7.099580705e-12,8.230614772499999e-11
51063.0,3.566080448333333e-12,6.626865621333333e-11
51065.0,5.119378731666667e-13,5.2114952714333335e-11
51067.0,5.681742648333333e-13,3.6937353597499996e-11
53017.0,3.430615338333333e-12,5.0697439716666665e-12
53019.0,6.957853881666666e-13,3.101278785e-12
53021.0,1.0367964e-12,3.4665562766666663e-12
53023.0,8.60318074e-12,2.1431514183333334e-11
53029.0,3.9484062983333334e-11,6.070107715e-11
53031.0,1.618713255e-11,3.0770454443333334e-11
53033.0,3.398338406666667e-11,1.4579283725000002e-11
53035.0,5.21956004e-11,3.9539369875e-11
53037.0,2.5746342e-11,5.1020537875e-11
53039.0,2.4769885233333335e-12,6.316012036666667e-12
53041.0,1.0687795923333333e-11,6.4246970516666665e-12
53043.0,2.4651709350000003e-12,2.2214500693333335e-11
53045.0,1.88326166e-12,2.2042797113333335e-11
53047.0,3.6561479249999995e-12,3.430073673333333e-11
53049.0,5.349539378333333e-12,5.45135014e-11
53051.0,1.2451357656666667e-11,4.060641709666667e-11
53053.0,1.4189595041666668e-11,2.7720869950000002e-11
53055.0,2.12024266e-11,3.688455236666667e-11
53057.0,2.34345702e-11,5.5102808996666664e-11
53059.0,5.022931339999999e-12,8.294834896666667e-11
53061.0,3.577089855e-12,8.3320455785e-11
53063.0,1.1652532128333335e-11,6.676019514666666e-11
53065.0,6.284423833333333e-12,5.199201234666666e-11
53067.0,9.715744381666668e-13,3.961384073e-11
55019.0,2.4483872916666665e-12,7.307078933333334e-12
55021.0,1.958498271666667e-12,8.256128998333333e-12
55023.0,6.746059193333333e-12,2.8893989633333336e-11
55027.0,3.576340138333334e-11,2.9999358033333334e-11
55029.0,1.5954045033333333e-11,2.637379612e-11
55031.0,1.2756936099999999e-11,6.636440051666667e-12
55033.0,1.1596644876666666e-11,2.9849064833333334e-12
55035.0,8.100551136666667e-12,5.867445203333333e-12
55037.0,2.3408377783333332e-11,6.777146053333334e-11
55039.0,1.0189000271666667e-11,5.999227930166666e-11
55041.0,4.454258866666667e-12,1.18695784905e-11
55043.0,1.208796235e-12,1.5823369843333336e-11
55045.0,1.8377485799999997e-12,2.5531065126666667e-11
55047.0,2.9792790366666665e-12,4.373624298166667e-11
55049.0,7.33822459e-12,5.034532764833333e-11
55051.0,1.8290040883333332e-11,3.8246523070000004e-11
55053.0,1.9018664274999998e-11,2.8507973948333333e-11
55055.0,1.9285527833333332e-11,3.2392897941666664e-11
55057.0,1.240630109e-11,5.651952910333333e-11
55059.0,7.400908051666666e-12,7.987943068333333e-11
55061.0,1.6677866011666667e-12,7.808002967999999e-11
55063.0,3.686427231666667e-12,6.5390565115e-11
55065.0,2.4781954866666667e-12,5.163820228833333e-11
55067.0,3.12669066e-12,4.385921080833333e-11
55071.0,1.4210903916666666e-12,1.0951852274666667e-12
55073.0,9.929659936666667e-14,1.16228946615e-13
55081.0,4.241006055e-14,1.8029396116666668e-15
57019.0,1.8402484566666665e-12,3.412514673333333e-12
57021.0,5.1602605649999995e-12,9.117617713333334e-12
57023.0,3.1541346816666666e-11,8.075430013333332e-12
57027.0,2.7850773233333333e-11,8.712481678333333e-12
57029.0,1.5270872798333334e-11,7.806192303333333e-12
57031.0,3.296245863333333e-11,8.160439955e-12
57033.0,1.1853813376666665e-11,3.5161459e-12
57035.0,1.1522817201666668e-11,2.2027752598333333e-11
57037.0,1.6537513899999998e-11,8.815923552833334e-11
57039.0,1.1548191491666667e-11,9.409874129333334e-11
57041.0,3.941524818333333e-12,3.498922715266667e-11
57043.0,3.054833723333333e-12,8.873696803333333e-12
57045.0,2.9567809483333332e-12,1.2978817726666667e-11
57047.0,2.9181861766666667e-12,3.462693748e-11
57049.0,9.391144931666667e-12,5.409877031166667e-11
57051.0,2.4383850799999997e-11,3.476591780666667e-11
57053.0,1.0298708481666666e-11,5.936761445666667e-11
57055.0,1.1511729366666666e-11,7.212580598166666e-11
57057.0,7.0728245783333335e-12,7.145689348e-11
57059.0,1.7334604400000002e-11,7.8724131725e-11
57061.0,1.984345055e-12,7.3464127885e-11
57063.0,8.793622826666668e-13,5.8039525840000004e-11
57065.0,1.2228981935e-11,4.7647307710000004e-11
57067.0,5.822068148333333e-12,4.214921371666666e-11
57075.0,3.74031165e-13,2.7496586136666667e-14
57081.0,3.350254955e-14,2.3025422566666664e-15
59023.0,2.5446578716666668e-11,5.084788116666667e-12
59027.0,5.949189741666666e-12,2.25295113e-12
59029.0,1.1188109588333333e-11,3.1880159599999997e-12
59031.0,4.522795968333333e-12,6.488056306666667e-13
59033.0,1.6639437166666668e-11,5.57369324e-12
59035.0,2.9979761083333335e-11,3.419929283333334e-11
59037.0,5.3544315933333334e-11,1.1823407432500001e-10
59039.0,1.0811139718333334e-11,7.834862395333333e-11
59041.0,1.162528584e-11,1.9028006546666665e-11
59043.0,1.4849155648333332e-11,2.2128353414333333e-10
59045.0,1.9307121813333334e-12,2.4465478450833332e-12
59047.0,2.518164908333333e-12,3.3006618424666665e-11
59049.0,7.25089939e-12,4.83143399885e-11
59051.0,2.8800548216666665e-11,3.5223488665e-11
59053.0,7.263097101666668e-11,2.6048104366666664e-11
59055.0,1.17331324e-11,5.2888168235e-11
59057.0,1.250414455e-11,8.3290922815e-11
59059.0,2.3040937966666667e-11,8.659157245166667e-11
59061.0,1.3363378146666666e-12,7.455515720166667e-11
59063.0,5.386240293333333e-13,5.555071843216667e-11
59065.0,1.2446718516666666e-12,4.048487479166667e-11
59067.0,3.193782008333333e-12,3.5621551465e-11
59075.0,2.1580022383333334e-13,1.3123534333333335e-14
61027.0,1.4010097113333334e-11,3.992810196666667e-12
61029.0,2.130608806666667e-11,4.954495338333333e-12
61031.0,7.833579396666666e-11,8.677857691666668e-12
61033.0,7.356538486666667e-12,3.687058595166666e-12
61035.0,5.855422373333334e-11,6.022467935833333e-11
61037.0,3.4847194666666664e-11,1.2765781235e-10
61039.0,1.5480981665e-11,3.7467313094999994e-11
61041.0,1.72084301e-11,7.766618251666666e-12
61043.0,5.17135931e-12,8.1390033055e-12
61045.0,1.2616836026666665e-12,3.960295281566666e-11
61047.0,2.0761182383333336e-12,1.5742183807233332e-11
61049.0,5.065779113333334e-12,4.5508626193149996e-11
61051.0,1.0448884809999999e-11,3.709020724133334e-11
61053.0,1.5228808158333335e-11,2.0461573203333334e-11
61055.0,9.16025966e-11,3.979687881666667e-11
61057.0,1.2347443366666666e-10,6.213099880666667e-11
61059.0,2.8332670433333334e-11,9.150155541333334e-11
61061.0,3.763527948333334e-12,9.459538850833334e-11
61063.0,7.541203126666666e-13,6.113071948166666e-11
61065.0,1.1827565583333333e-12,3.7426085012166666e-11
61067.0,2.1250831683333333e-12,2.689147017166667e-11
61069.0,7.775507449999999e-13,1.3161777958333333e-11
61081.0,1.494394080166667e-14,1.5810137333333333e-15
63027.0,7.644283566666667e-12,2.3728248549999998e-12
63029.0,3.4010132866666666e-12,4.721197706666667e-13
63031.0,1.4947908041666666e-11,6.250903676166667e-12
63033.0,7.078293143333334e-12,6.818406605116666e-11
63035.0,1.64532011e-11,1.4165485227666667e-10
63037.0,1.9166859266666666e-11,1.5357393900833333e-10
63039.0,1.6121605841666665e-11,2.800615812e-11
63041.0,6.3816193833333334e-12,4.942462334833333e-12
63043.0,3.1386679983333337e-12,3.818122211416666e-12
63045.0,1.8264994016666667e-12,7.488992611e-12
63047.0,1.2635426433333334e-12,2.561903204366667e-11
63049.0,4.437455808333334e-12,3.7645444738666665e-11
63051.0,1.056224075e-11,4.5386868292e-11
63053.0,2.2374426475e-11,2.084141369e-11
63055.0,3.1007521416666664e-11,2.3387786121666666e-11
63057.0,3.824280638333334e-11,3.9525883808333334e-11
63059.0,2.3042639433333334e-12,9.107530597333334e-11
63061.0,2.399742688333333e-12,8.4028177685e-11
63063.0,7.451997973333334e-13,6.107601110516667e-11
63065.0,7.323526551666667e-13,3.2506075663e-11
63067.0,1.593324895e-12,1.7485522021500003e-11
63069.0,1.7976677783333334e-12,6.153668578966666e-12
65027.0,5.942019745e-12,3.572360391666667e-12
65029.0,8.385802013333334e-12,2.0610686716666664e-12
65031.0,5.8153747633333336e-12,4.4307529471666665e-11
65033.0,4.164017686666667e-12,1.9453759336666666e-10
65035.0,6.076937488333333e-12,1.7966664328333334e-10
65037.0,1.6561696583333334e-11,1.8696112564833332e-10
65039.0,3.6387741099999995e-11,7.997519980666667e-11
65041.0,1.0995959913333332e-11,5.074599183333333e-11
65043.0,3.398206148333333e-12,1.7179162112499998e-11
65045.0,3.43613147e-12,1.0692618341666666e-11
65047.0,1.6998356366666667e-12,1.9773184531666668e-11
65049.0,4.6731656633333335e-12,4.0949137546999996e-11
65051.0,1.1860774113333333e-11,4.9584699478333335e-11
65053.0,1.9461488149999998e-11,2.3437538463333332e-11
65055.0,1.4463178233333334e-11,2.4593634841666665e-11
65057.0,1.321829045e-11,4.318604687333333e-11
65059.0,1.9845949083333335e-12,8.971976782e-11
65061.0,4.516755601666667e-12,8.312425511666667e-11
65063.0,2.0658390116666667e-12,5.865160113666666e-11
65065.0,1.9284293358333334e-12,3.3194518400166665e-11
65067.0,5.292546355e-12,1.7261692891666664e-11
65069.0,1.1178246763333332e-11,4.198242072333333e-12
65081.0,1.0402951909999999e-14,8.869327628333334e-16
67025.0,4.3896643200000006e-11,3.150498693333333e-11
67027.0,1.8482274116666666e-11,2.3609760058333333e-11
67029.0,2.251509305e-11,1.6470071891666668e-11
67031.0,1.5318785425e-11,6.209857559166667e-11
67033.0,5.223411611666667e-12,2.0653253923333334e-10
67035.0,6.457037581666667e-12,1.2026600885333333e-10
67037.0,2.38923042e-11,1.6730030089000002e-10
67039.0,4.922183455e-11,1.7432760859333334e-10
67041.0,1.6267232684999998e-11,1.5210190348666666e-10
67043.0,5.14016188e-12,5.5434886683500005e-11
67045.0,2.7911529216666665e-12,2.3992268125e-11
67047.0,1.85283047e-12,1.9649252136666667e-11
67049.0,5.783892473333333e-12,4.113783631016667e-11
67051.0,1.2310137968333333e-11,4.497235804666667e-11
67053.0,1.7428483806666667e-11,2.6211487534500002e-11
67055.0,1.2888086141666666e-11,2.3210792601166666e-11
67057.0,1.7719294083333333e-11,3.9825638875000003e-11
67059.0,2.5031808e-12,8.235872749666667e-11
67061.0,3.179740235e-12,8.253237674166667e-11
67063.0,1.946768203333333e-12,6.469701615e-11
67065.0,2.2716571258333336e-12,4.04139228185e-11
67067.0,2.865562605e-12,1.4111213162e-11
67071.0,5.107379559999999e-13,1.2731074666666666e-12
68951.0,6.125379235e-13,4.646853523333333e-12
69023.0,2.9507780133333335e-11,2.1655086449999998e-11
69025.0,3.918587173333334e-11,4.7093107116666664e-11
69027.0,3.930235036666667e-11,5.0373040700000004e-11
69029.0,3.42444211e-11,4.6767293683333334e-11
69031.0,2.8081168433333334e-11,5.727284685e-11
69033.0,1.7622064316666664e-11,2.2692269835e-10
69035.0,1.714040961e-11,1.2491767453166665e-10
69037.0,1.7290189185e-11,1.3846353894166667e-10
69039.0,1.349624275e-11,1.7053729688333333e-10
69041.0,3.7918887733333334e-11,1.5586294682666667e-10
69043.0,1.3487395241666666e-11,1.1093366820166667e-10
69045.0,2.4045940066666664e-12,4.616071637266667e-11
69047.0,2.0122984233333334e-12,2.966093156516667e-11
69049.0,4.7855810750000005e-12,4.3343175451333336e-11
69051.0,1.1050878646666667e-11,3.6383702299999996e-11
69053.0,1.7888391616666666e-11,2.6416475477333334e-11
69055.0,1.4356686258333333e-11,2.489234363e-11
69057.0,6.0716175116666665e-12,4.3136038590166664e-11
69059.0,3.666836071666667e-12,8.187703814166668e-11
69061.0,3.3827588e-12,8.102698195500001e-11
69063.0,1.3375830453333333e-12,6.215596448333333e-11
69065.0,1.2926394394999998e-12,3.580113056733333e-11
69067.0,9.69014325e-13,1.0164024294833335e-11
69069.0,5.375987571666666e-13,4.7521039211666675e-12
69071.0,3.587090996666667e-13,3.78947515e-12
71021.0,7.566352033333334e-11,4.679704731666667e-11
71023.0,1.0481863556666666e-10,6.188066011666667e-11
71025.0,4.009268418333334e-11,4.6022288533333336e-11
71027.0,2.6770526083333333e-11,3.280270680833333e-11
71029.0,4.6423632350000004e-11,6.163342846666666e-11
71031.0,6.837001241666665e-11,8.170634960000001e-11
71033.0,4.7595501383333335e-11,1.5173274255e-10
71035.0,3.818161598333333e-11,1.7848103606666666e-10
71037.0,9.703920523333333e-12,9.508147253333333e-11
71039.0,8.181293113333334e-12,1.2546377638333334e-10
71041.0,3.769476095e-11,1.3697540369999998e-10
71043.0,1.6265874683333334e-11,1.3165567039e-10
71045.0,2.182928276666667e-12,6.5979493802e-11
71047.0,3.00718573e-12,2.8627908143433334e-11
71049.0,1.7144562683333334e-11,4.782448643166667e-11
71051.0,1.71609184e-11,4.0213447854333335e-11
71053.0,1.5626244349999997e-11,2.9907274382166665e-11
71055.0,1.6244847065e-11,2.7616964106666668e-11
71057.0,4.85554908e-12,4.602561978133334e-11
71059.0,1.0791924448333333e-12,8.940664433333333e-11
71061.0,5.087619665e-12,8.536006679333333e-11
71063.0,2.371632475e-12,5.6366085954999996e-11
71065.0,1.5387847000000001e-12,3.215750817133333e-11
71067.0,6.550130131666667e-13,8.700611534166667e-12
71069.0,6.707151058333333e-13,6.125726437166667e-12
71071.0,3.9616931366666664e-13,1.9043594601666667e-12
73021.0,8.117057795000001e-11,7.139748206666666e-11
73023.0,1.2958461366666665e-10,8.599871573333333e-11
73025.0,6.945090448333332e-11,6.292276633333333e-11
73027.0,5.337901256666667e-11,5.384959803333334e-11
73029.0,5.554747846666667e-11,6.368159461666666e-11
73031.0,9.957741330000001e-11,1.1285208163333333e-10
73033.0,8.270783883333333e-11,1.4309198136666664e-10
73035.0,5.151496548333334e-11,1.8809631183333334e-10
73037.0,5.8128233333333335e-12,7.725640465833333e-11
73039.0,4.655246063333334e-12,9.906238506833334e-11
73041.0,2.7260719366666666e-11,1.0567930896666668e-10
73043.0,1.7077982685e-11,9.896603321166666e-11
73045.0,2.5639820999999997e-12,6.691741558466668e-11
73047.0,3.8789179699999996e-12,2.4393612198333335e-11
73049.0,3.036321093333333e-11,4.786686192666666e-11
73051.0,1.987591785e-11,4.114189506166667e-11
73053.0,1.0786500921666665e-11,3.713777508533334e-11
73055.0,2.974574415e-11,3.090175198833333e-11
73057.0,4.558249405e-12,5.159368513e-11
73059.0,7.249897661666667e-13,9.210091621166667e-11
73061.0,6.7940651283333335e-12,8.4317779435e-11
73063.0,4.040766121666667e-12,5.7464746018333335e-11
73065.0,2.3336137066666665e-12,2.962084519666666e-11
75013.0,6.750072281666667e-11,1.7919656223333333e-10
75015.0,8.997726995e-11,1.366333881e-10
75017.0,9.360335975e-11,1.3071999088333333e-10
75019.0,1.1158953221666666e-10,7.695404258333334e-11
75021.0,6.862815158333334e-11,7.587516806666666e-11
75023.0,6.364928495e-11,7.354380453333333e-11
75025.0,7.010203515e-11,6.294618344999999e-11
75027.0,8.986336973333334e-11,7.916242288333335e-11
75029.0,1.1263263835e-10,9.366075846666666e-11
75031.0,1.4617806316666666e-10,1.7455222843333332e-10
75033.0,7.609425463333334e-11,2.1628291276666667e-10
75035.0,2.960436545e-11,1.2435974228333334e-10
75037.0,4.798704448333333e-12,7.057263068166667e-11
75039.0,1.4630409861666666e-11,1.2616048376833334e-10
75041.0,9.755591711666667e-12,1.0168589562000001e-10
75043.0,2.733222958333333e-11,9.3558637185e-11
75045.0,3.13316346e-12,7.447672054966667e-11
75047.0,3.1247067766666664e-12,1.9133029750166666e-11
75049.0,1.3318537341666665e-11,3.7049504989999996e-11
75051.0,3.555355663333333e-11,3.889722704666667e-11
75053.0,1.8038403933333333e-11,4.0074194295e-11
75055.0,2.533851545e-11,3.2581799448333337e-11
75057.0,4.236759458333333e-12,5.7337764553333334e-11
75059.0,1.615941255e-12,9.512093071999999e-11
75061.0,8.022886423333334e-12,8.948219266666668e-11
75063.0,5.323671415e-12,6.354989141666667e-11
75065.0,3.032547983333333e-12,2.6371120003333333e-11
75067.0,2.412094995e-12,2.2861066371666667e-11
75071.0,3.0481741166666665e-13,1.9345353104516666e-12
77009.0,8.537197873333333e-11,1.490283285e-10
77011.0,1.1005796359999999e-10,2.0954340916666666e-10
77013.0,1.2408465183333334e-10,2.0137251725e-10
77015.0,1.0353735425000001e-10,7.497106695e-11
77017.0,1.1144483704999999e-10,7.674241885e-11
77019.0,6.274927471666667e-11,7.387567933333333e-11
77021.0,7.440910783333332e-11,7.374067148333333e-11
77023.0,5.7108188066666665e-11,7.028677451666667e-11
77025.0,6.047308753333334e-11,6.147738825000001e-11
77027.0,1.1853681534999998e-10,1.0467607868333334e-10
77029.0,2.1477926066666667e-10,2.0157798949999998e-10
77031.0,1.1454230753333334e-10,2.3005803886666664e-10
77033.0,2.941735865e-11,1.5483524078333332e-10
77035.0,1.2197000619999999e-11,5.6424056418333334e-11
77037.0,4.345961773333333e-12,1.2269545753333334e-10
77039.0,2.143071705e-11,1.2934901157333333e-10
77041.0,8.066010015000001e-12,8.0439817845e-11
77043.0,2.48678152e-11,9.516124188333334e-11
77045.0,5.0350405749999994e-12,8.941772715166667e-11
77047.0,2.227991796666667e-12,3.665939825616666e-11
77049.0,5.53502477e-12,3.2077739025666666e-11
77051.0,3.128088575e-11,3.323745048e-11
77053.0,1.9914542691666667e-11,3.668745418516666e-11
77055.0,9.989712e-12,2.5915440753e-11
77057.0,2.82668459e-12,5.919053223666666e-11
77059.0,2.8455873033333333e-12,1.0131832109166667e-10
77061.0,7.509662891666667e-12,9.067690275166667e-11
77063.0,5.1014537566666666e-12,6.0611424085e-11
77065.0,3.862493345e-12,2.8569069883333332e-11
77067.0,3.0531176950000003e-12,2.3093870265e-11
77071.0,3.256295815e-13,3.1220189949466663e-12
79011.0,1.2321184585e-10,1.0156839233333333e-10
79013.0,1.4880560033333333e-10,1.1914684643333332e-10
79015.0,6.625647328333333e-11,6.410656705e-11
79017.0,1.3055306433333333e-10,8.455589335e-11
79019.0,7.334568271666667e-11,1.4606667328333333e-10
79021.0,1.1591885148333333e-10,1.2560119716666665e-10
79023.0,4.983871355e-11,6.943123763333333e-11
79025.0,5.687307081666667e-11,6.691215875e-11
79027.0,1.2463356041666667e-10,1.2171757721666666e-10
79029.0,1.6522624283333336e-10,3.108877736166667e-10
79031.0,3.1764215716666664e-11,1.923236476e-10
79033.0,1.0180436633333332e-11,6.028558955e-11
79035.0,8.074016826666668e-12,3.4616932413166666e-11
79037.0,9.086633318333333e-12,1.7613549273333333e-10
79039.0,9.690718296666666e-12,1.2844862065666667e-10
79041.0,1.3364098148333333e-11,5.2646375054999997e-11
79043.0,1.3262840388333333e-11,7.86739834e-11
79045.0,8.136076663333335e-12,9.177456401833334e-11
79047.0,3.3403574283333333e-12,7.278734043866668e-11
79049.0,5.5149126200000004e-12,4.9950401638499996e-11
79051.0,1.4172120649999999e-11,4.3413749789999995e-11
79053.0,1.1707580415000001e-11,2.696803822e-11
79055.0,9.93429946e-12,2.97022972675e-11
79057.0,2.813507323333333e-12,5.6971462205e-11
79059.0,2.303011915e-12,9.368217404166667e-11
79061.0,4.450542156666666e-12,8.620355303666667e-11
79063.0,4.0602358250000005e-12,5.4389255846666663e-11
79065.0,3.5721665716666667e-12,2.950247865e-11
79067.0,2.8402473916666665e-12,1.9568849848333335e-11
79069.0,6.439625298333333e-13,1.0749214967833333e-11
79073.0,7.414196565000001e-13,3.618297461816667e-13
81007.0,6.012309485e-11,2.5403365166666665e-10
81017.0,1.0657896458333333e-10,1.5399355173333334e-10
81019.0,4.1986490716666664e-11,3.381779103333334e-10
81021.0,1.1021086331666666e-10,3.104499101666666e-10
81023.0,6.794053063333333e-11,2.464209285e-10
81025.0,1.1625638871666668e-10,9.3484586e-11
81027.0,9.774674671666667e-11,1.648956182e-10
81029.0,4.956958635e-11,2.9005273808333334e-10
81031.0,9.144958214999999e-12,1.1130313664999999e-10
81033.0,4.715517371666666e-12,4.602289066e-11
81035.0,8.327368834999999e-12,4.16526908505e-11
81037.0,5.274498495e-12,1.1543564013666667e-10
81039.0,2.8465484533333336e-12,5.921551708e-11
81041.0,1.4991950093333334e-11,3.2071748768333336e-11
81043.0,1.6096254699999998e-11,6.126711927e-11
81045.0,2.3172369883333335e-11,7.844257323166667e-11
81047.0,6.999263308333333e-12,8.144803521116666e-11
81049.0,7.713087178333334e-12,5.486708448783333e-11
81051.0,1.2284208674999999e-11,4.163674413e-11
81053.0,9.689582054999999e-12,2.8156244821666668e-11
81055.0,1.0101736705e-11,3.838972392716666e-11
81057.0,2.2342442439999998e-12,5.125793818666667e-11
81059.0,1.5652044344999999e-12,8.3371383755e-11
81061.0,2.5715864708333333e-12,9.051770241999999e-11
81063.0,3.1241273083333333e-12,5.2885361405e-11
81065.0,1.841334373333333e-12,2.5734102071666664e-11
81067.0,1.5331658266666666e-12,1.6631685511666667e-11
81069.0,4.393504208333333e-13,1.1975327666899999e-11
81071.0,4.634849378333333e-13,4.187519094955e-12
81073.0,5.959403976666667e-13,9.969020380083333e-13
83019.0,5.189286823333334e-11,3.5007187883333336e-10
83021.0,7.194772526666667e-11,3.74299093e-10
83023.0,4.760976856666666e-11,3.7935498166666667e-10
83025.0,1.2884044466666667e-10,1.8133517076666665e-10
83027.0,9.193729800000001e-11,2.972690056666667e-10
83029.0,1.3637895106666666e-11,2.1204378203333333e-10
83031.0,8.516629375e-12,6.053130488666667e-11
83033.0,5.062060706666667e-12,4.162055293923333e-11
83035.0,5.574960091666666e-12,4.13611047694e-11
83037.0,2.3332994983333335e-12,4.392776373133333e-11
83039.0,3.4518481216666667e-12,1.855869899e-11
83041.0,1.2056903351666666e-11,1.6840021723333333e-11
83043.0,1.5326972083333332e-11,5.366936911166666e-11
83045.0,2.83993275e-11,7.411601664666667e-11
83047.0,1.6153101515e-11,5.6352231913333334e-11
83049.0,1.4070160275e-11,6.547717086166666e-11
83051.0,1.1805892571666666e-11,9.1821208385e-11
83053.0,5.204503743333333e-11,3.552607407833333e-11
83055.0,5.633823578333334e-11,3.8281866215000003e-11
83057.0,2.99494195e-12,4.6883878711e-11
83059.0,1.3319799143333332e-12,8.123368778e-11
83061.0,2.03034796e-12,8.904039396583334e-11
83063.0,1.9469075343333333e-12,4.675554997016667e-11
83065.0,7.857384386666666e-13,2.426558111e-11
83067.0,9.346665001666667e-13,1.74320344585e-11
83069.0,6.393903083333334e-13,1.1544405359333332e-11
83073.0,2.6229813533333336e-13,1.229253439055e-12
85021.0,1.5722517366666666e-10,4.227091636666666e-10
85023.0,9.594008805e-11,3.8155106699999997e-10
85025.0,1.4216159316666667e-10,3.183891663333333e-10
85027.0,8.015266086666667e-11,3.8153677016666665e-10
85029.0,9.885532088333333e-12,1.5719027685e-10
85031.0,1.2134848916666667e-11,4.27097096905e-11
85033.0,4.426992921666666e-12,3.29150782115e-11
85035.0,4.75082913e-12,3.229484093781667e-11
85037.0,2.2122984566666667e-12,2.9953269472333336e-11
85039.0,1.7201014283333332e-12,1.2164090745833332e-11
85041.0,1.1147928e-11,1.4628062426666666e-11
85043.0,1.2573229893333333e-11,6.106144960666667e-11
85045.0,3.975325043333334e-11,7.1528898565e-11
85047.0,1.6094727775e-11,2.2136589745e-11
85049.0,7.500733241666667e-12,8.668490379666667e-11
85051.0,4.6388387483333326e-12,9.291590378e-11
85053.0,1.7221163475e-11,4.7332697136666664e-11
85055.0,3.742769418333334e-11,4.804007477e-11
85057.0,1.3428141623333333e-11,5.446936695666667e-11
85059.0,1.2307412978333333e-12,8.795463299783333e-11
85061.0,1.3890964416666668e-12,8.595687389583334e-11
85063.0,1.4549872819999999e-12,4.402665615883333e-11
85065.0,5.215832398333333e-13,2.4125117005749998e-11
85067.0,7.55028999e-13,1.884775121355e-11
85069.0,1.0664790835000001e-12,9.490364078166667e-12
85071.0,3.828145876666667e-13,4.4431884433e-12
85073.0,2.392660368333333e-13,1.18668937965e-12
87023.0,2.0310061316666664e-10,3.98603233e-10
87025.0,1.1608928665000001e-10,3.9950281933333334e-10
87027.0,4.2808592733333334e-11,2.6280725556666666e-10
87029.0,6.5839611433333334e-12,1.0720575523333333e-10
87031.0,1.1837918516666667e-11,5.0815662401333333e-11
87033.0,5.611510855e-12,2.6476176351666665e-11
87035.0,5.75431385e-12,2.1454095073566668e-11
87037.0,2.931374178333333e-12,2.277367967325e-11
87039.0,1.3650033879999999e-12,1.6620010045333335e-11
87041.0,1.5502915098333335e-11,7.2433352055e-11
87043.0,7.167776751666667e-11,4.6329236874999996e-11
87045.0,6.002004301666666e-11,3.9523419093333334e-11
87047.0,3.384148465e-11,1.8151921391666667e-11
87049.0,7.178732963333333e-12,7.114288254833335e-11
87051.0,1.224583711e-12,9.886770663499999e-11
87053.0,3.808371088333334e-11,1.1028435641333334e-10
87055.0,4.714656096666667e-11,7.356694481166666e-11
87057.0,4.349451148333333e-12,6.825564777333333e-11
87059.0,8.36475092e-13,8.7159006715e-11
87061.0,1.4255203775e-12,8.078550475566666e-11
87063.0,5.943307601666667e-13,3.35177080103e-11
87065.0,6.502856916666667e-13,2.39884738155e-11
87067.0,9.327348143333333e-13,1.7621654700533333e-11
87069.0,8.572634341666667e-12,8.917703235666667e-12
87071.0,4.5253848083333335e-13,4.5378438040383335e-12
87073.0,5.768234913333333e-13,1.460416106085e-12
89023.0,1.727739725e-10,3.12344039e-10
89025.0,1.2574037426666666e-10,3.7263938533333333e-10
89027.0,5.640704773333333e-11,2.247659938e-10
89029.0,7.989331613333332e-12,7.992470078333334e-11
89031.0,1.2463544415e-11,5.909008302083333e-11
89033.0,1.0275001206666667e-11,4.073251006833333e-11
89035.0,7.522799708333333e-12,2.54252507897e-11
89037.0,7.087594708333333e-12,2.260400421955e-11
89039.0,6.285653728333334e-12,8.287930784333334e-12
89041.0,3.02442451e-12,7.385496410333333e-11
89043.0,4.433803101666667e-11,3.1596096268333334e-11
89045.0,1.6006356375000002e-11,8.951805666666666e-12
89047.0,1.0135005291666666e-11,3.399978370333333e-11
89049.0,3.6869401583333335e-12,2.410484391566667e-11
89051.0,5.181925696666667e-13,8.844218073333334e-11
89053.0,2.587879868333333e-12,1.2170170007e-10
89055.0,6.774727368333333e-12,8.773945850833332e-11
89057.0,1.6310547983333334e-12,8.115164470916667e-11
89059.0,1.8230906875e-12,1.0039038009416666e-10
89061.0,3.5283915230000002e-12,6.6636863606e-11
89063.0,5.731015603333334e-13,2.9496445611333336e-11
89065.0,5.422144040000001e-13,2.31906191168e-11
89067.0,9.008060431666667e-13,1.6029580651173333e-11
89069.0,2.1195521566666668e-11,8.811612563333332e-12
89071.0,3.4475769849999997e-13,4.676702687051667e-12
89073.0,3.9550295333333336e-13,1.97841498296e-12
89075.0,1.4826931416666666e-13,3.5425384281e-13
91023.0,8.782054216666666e-11,3.211551111666667e-10
91025.0,9.504792978333333e-11,5.058597496666667e-10
91027.0,3.5234067499999996e-11,2.2005084415e-10
91029.0,1.6077256566666667e-11,1.0062520626666666e-10
91031.0,2.0538815416666664e-11,7.407547182333333e-11
91033.0,8.218002438333334e-12,3.7028604392833336e-11
91035.0,1.1419874165e-11,3.23213447215e-11
91037.0,3.277284585e-12,3.7812943816566666e-11
91039.0,3.1334575916666663e-12,5.700460490166666e-12
91041.0,7.82010509e-12,7.349746451666667e-13
91043.0,2.16070028e-11,4.271394685e-12
