t,year,month,longitude,latitude,obs,UKESM1_0_LL,bias
237.10714285714286,2009.1785714285713,6.964285714285714,-103.0,49.0,29.006428571428568,34.573928571428574,5.5675
249.13636363636363,2010.1818181818182,6.954545454545454,-101.0,35.0,32.39454545454545,45.49818181818182,13.103636363636362
184.05405405405406,2004.7567567567567,6.972972972972973,-101.0,43.0,32.28621621621621,47.30189189189189,15.015675675675677
147.04109589041096,2001.6712328767123,6.986301369863014,-101.0,47.0,30.805342465753423,41.746849315068495,10.941506849315068
187.0,2005.0,7.0,-99.0,27.0,25.716037735849056,30.14622641509434,4.430188679245283
147.04109589041096,2001.6712328767123,6.986301369863014,-99.0,29.0,27.756712328767122,36.323013698630135,8.566301369863014
211.0,2007.0,7.0,-99.0,31.0,29.759333333333334,38.44466666666667,8.685333333333334
187.71428571428572,2005.061224489796,6.979591836734694,-99.0,35.0,34.20285714285714,45.25571428571429,11.052857142857144
237.10714285714286,2009.1785714285713,6.964285714285714,-99.0,37.0,33.94857142857143,48.816071428571426,14.867500000000001
207.06976744186048,2006.6744186046512,6.976744186046512,-99.0,39.0,34.579302325581395,50.36302325581396,15.78372093023256
144.40845070422534,2001.4507042253522,7.0,-99.0,49.0,28.47507042253521,36.482816901408455,8.00774647887324
177.05172413793105,2004.1724137931035,6.982758620689655,-97.0,25.0,22.970689655172414,33.207931034482755,10.237241379310344
147.04109589041096,2001.6712328767123,6.986301369863014,-97.0,27.0,23.393835616438356,34.272739726027396,10.87890410958904
153.04285714285714,2002.1714285714286,6.985714285714286,-97.0,29.0,24.576285714285714,34.434714285714286,9.858428571428572
147.04109589041096,2001.6712328767123,6.986301369863014,-97.0,31.0,27.744246575342466,37.62945205479452,9.885205479452054
147.04109589041096,2001.6712328767123,6.986301369863014,-97.0,33.0,32.03287671232877,44.92328767123288,12.89041095890411
147.04109589041096,2001.6712328767123,6.986301369863014,-97.0,35.0,35.63068493150685,47.025479452054796,11.394794520547945
147.04109589041096,2001.6712328767123,6.986301369863014,-97.0,37.0,36.05287671232877,50.79945205479452,14.746575342465754
211.0,2007.0,7.0,-97.0,39.0,35.13575757575757,50.166969696969694,15.031212121212121
147.04109589041096,2001.6712328767123,6.986301369863014,-97.0,41.0,35.38589041095891,51.42917808219178,16.04328767123288
209.2439024390244,2006.8536585365853,7.0,-97.0,43.0,32.89243902439024,45.961951219512194,13.069512195121952
267.2307692307692,2011.6923076923076,6.923076923076923,-97.0,45.0,31.14153846153846,44.00153846153846,12.860000000000001
177.05172413793105,2004.1724137931035,6.982758620689655,-97.0,47.0,29.813103448275864,40.40362068965517,10.59051724137931
146.77464788732394,2001.6478873239437,7.0,-97.0,49.0,27.698028169014083,35.32760563380282,7.629577464788733
147.04109589041096,2001.6712328767123,6.986301369863014,-95.0,29.0,25.29082191780822,42.54671232876712,17.255890410958905
147.04109589041096,2001.6712328767123,6.986301369863014,-95.0,31.0,26.822739726027397,36.3613698630137,9.538630136986301
147.04109589041096,2001.6712328767123,6.986301369863014,-95.0,33.0,31.355753424657532,42.567945205479454,11.212191780821916
208.71428571428572,2006.8095238095239,7.0,-95.0,35.0,33.37976190476191,42.96857142857143,9.588809523809525
147.04109589041096,2001.6712328767123,6.986301369863014,-95.0,37.0,35.215890410958906,50.54013698630137,15.324246575342467
147.04109589041096,2001.6712328767123,6.986301369863014,-95.0,39.0,35.636575342465754,50.3317808219178,14.695205479452055
147.04109589041096,2001.6712328767123,6.986301369863014,-95.0,41.0,34.79383561643835,51.00917808219178,16.215342465753427
207.06976744186048,2006.6744186046512,6.976744186046512,-95.0,43.0,32.62488372093023,45.406046511627906,12.781162790697675
237.10714285714286,2009.1785714285713,6.964285714285714,-95.0,45.0,30.954642857142858,43.870357142857145,12.915714285714285
237.10714285714286,2009.1785714285713,6.964285714285714,-95.0,47.0,28.709642857142857,38.11214285714285,9.4025
147.04109589041096,2001.6712328767123,6.986301369863014,-93.0,29.0,26.946438356164382,43.574520547945205,16.62808219178082
147.04109589041096,2001.6712328767123,6.986301369863014,-93.0,31.0,27.197671232876715,35.19698630136986,7.999315068493151
147.04109589041096,2001.6712328767123,6.986301369863014,-93.0,33.0,30.155890410958907,40.73479452054794,10.578904109589041
147.04109589041096,2001.6712328767123,6.986301369863014,-93.0,35.0,33.79931506849315,43.961780821917806,10.162465753424657
147.04109589041096,2001.6712328767123,6.986301369863014,-93.0,37.0,33.37397260273973,49.53890410958904,16.164931506849314
267.2307692307692,2011.6923076923076,6.923076923076923,-93.0,39.0,32.26076923076923,48.38076923076923,16.12
148.47222222222223,2001.7916666666667,6.972222222222222,-93.0,41.0,34.29569444444444,49.59652777777777,15.300833333333335
207.06976744186048,2006.6744186046512,6.976744186046512,-93.0,43.0,32.46325581395349,44.17209302325582,11.708837209302326
147.04109589041096,2001.6712328767123,6.986301369863014,-93.0,45.0,31.237945205479452,43.83164383561644,12.593698630136986
207.06976744186048,2006.6744186046512,6.976744186046512,-93.0,47.0,28.605348837209302,35.94627906976744,7.340930232558139
147.04109589041096,2001.6712328767123,6.986301369863014,-93.0,49.0,26.608630136986303,30.98616438356164,4.377534246575342
147.04109589041096,2001.6712328767123,6.986301369863014,-91.0,29.0,28.67041095890411,46.36410958904109,17.69369863013699
147.04109589041096,2001.6712328767123,6.986301369863014,-91.0,31.0,28.213561643835618,35.81068493150685,7.597123287671233
147.04109589041096,2001.6712328767123,6.986301369863014,-91.0,33.0,30.15890410958904,44.03068493150685,13.871780821917808
147.04109589041096,2001.6712328767123,6.986301369863014,-91.0,35.0,33.25246575342466,46.50657534246575,13.254109589041095
183.05454545454546,2004.6727272727273,6.9818181818181815,-91.0,37.0,33.58163636363636,48.289272727272724,14.707636363636363
147.04109589041096,2001.6712328767123,6.986301369863014,-91.0,39.0,34.51041095890411,49.80301369863014,15.292602739726027
147.04109589041096,2001.6712328767123,6.986301369863014,-91.0,41.0,34.41438356164384,49.377671232876715,14.963287671232877
147.04109589041096,2001.6712328767123,6.986301369863014,-91.0,43.0,33.107123287671236,45.83945205479452,12.732328767123288
145.32857142857142,2001.5285714285715,6.985714285714286,-91.0,45.0,31.30142857142857,43.478857142857144,12.177428571428571
177.05172413793105,2004.1724137931035,6.982758620689655,-91.0,47.0,28.438620689655174,42.014310344827585,13.575689655172413
235.0,2009.0,7.0,-91.0,51.0,23.813333333333333,26.021428571428572,2.2080952380952383
139.9090909090909,2001.0757575757575,7.0,-89.0,29.0,29.60272727272727,47.39621212121212,17.793484848484848
147.04109589041096,2001.6712328767123,6.986301369863014,-89.0,31.0,29.728767123287668,40.94068493150685,11.211917808219178
153.04285714285714,2002.1714285714286,6.985714285714286,-89.0,33.0,30.334142857142854,42.07228571428571,11.738142857142856
147.04109589041096,2001.6712328767123,6.986301369863014,-89.0,35.0,33.16246575342466,44.74123287671233,11.57876712328767
147.04109589041096,2001.6712328767123,6.986301369863014,-89.0,37.0,34.02095890410959,47.951095890410954,13.93013698630137
147.04109589041096,2001.6712328767123,6.986301369863014,-89.0,39.0,34.96821917808219,49.33534246575343,14.367123287671232
147.04109589041096,2001.6712328767123,6.986301369863014,-89.0,41.0,34.311506849315066,47.33794520547945,13.026438356164384
147.04109589041096,2001.6712328767123,6.986301369863014,-89.0,43.0,32.880273972602744,43.33808219178082,10.457808219178082
147.04109589041096,2001.6712328767123,6.986301369863014,-89.0,45.0,31.17945205479452,41.72287671232877,10.543424657534246
177.05172413793105,2004.1724137931035,6.982758620689655,-89.0,47.0,28.569137931034483,38.64775862068966,10.078620689655171
145.0,2001.5,7.0,-89.0,49.0,27.486527777777777,30.25305555555555,2.7665277777777777
147.04109589041096,2001.6712328767123,6.986301369863014,-87.0,31.0,31.012054794520548,49.5472602739726,18.535205479452053
147.04109589041096,2001.6712328767123,6.986301369863014,-87.0,33.0,30.117671232876713,44.03890410958904,13.92123287671233
147.04109589041096,2001.6712328767123,6.986301369863014,-87.0,35.0,32.421506849315065,47.323150684931505,14.901643835616438
147.04109589041096,2001.6712328767123,6.986301369863014,-87.0,37.0,32.69397260273973,48.17835616438356,15.484383561643835
147.04109589041096,2001.6712328767123,6.986301369863014,-87.0,39.0,34.525479452054796,48.293424657534246,13.767945205479451
147.04109589041096,2001.6712328767123,6.986301369863014,-87.0,41.0,34.432054794520546,47.23616438356164,12.804109589041097
147.04109589041096,2001.6712328767123,6.986301369863014,-87.0,43.0,33.38643835616438,52.22835616438356,18.84191780821918
147.04109589041096,2001.6712328767123,6.986301369863014,-87.0,45.0,33.64095890410959,50.88315068493151,17.24219178082192
147.04109589041096,2001.6712328767123,6.986301369863014,-85.0,31.0,29.586849315068495,36.61890410958904,7.0320547945205485
147.04109589041096,2001.6712328767123,6.986301369863014,-85.0,33.0,31.018630136986303,44.84712328767124,13.82849315068493
147.04109589041096,2001.6712328767123,6.986301369863014,-85.0,35.0,33.455342465753425,45.52602739726027,12.070684931506849
147.04109589041096,2001.6712328767123,6.986301369863014,-85.0,37.0,33.53890410958904,51.573150684931505,18.034246575342465
147.04109589041096,2001.6712328767123,6.986301369863014,-85.0,39.0,34.35205479452055,47.551095890410956,13.199041095890411
147.04109589041096,2001.6712328767123,6.986301369863014,-85.0,41.0,34.93109589041096,48.07260273972603,13.14150684931507
147.04109589041096,2001.6712328767123,6.986301369863014,-85.0,43.0,32.978493150684926,42.078630136986305,9.10013698630137
147.04109589041096,2001.6712328767123,6.986301369863014,-85.0,45.0,31.166986301369864,38.30671232876712,7.139726027397261
147.04109589041096,2001.6712328767123,6.986301369863014,-85.0,47.0,29.240684931506852,40.841369863013696,11.60068493150685
147.04109589041096,2001.6712328767123,6.986301369863014,-83.0,27.0,29.59315068493151,42.41972602739726,12.826575342465754
147.04109589041096,2001.6712328767123,6.986301369863014,-83.0,29.0,30.458767123287668,44.78219178082192,14.323424657534245
183.05454545454546,2004.6727272727273,6.9818181818181815,-83.0,31.0,28.83309090909091,34.909454545454544,6.076363636363636
147.04109589041096,2001.6712328767123,6.986301369863014,-83.0,33.0,31.24643835616438,44.82616438356164,13.579726027397259
147.04109589041096,2001.6712328767123,6.986301369863014,-83.0,35.0,34.909041095890416,46.261917808219174,11.352876712328767
147.04109589041096,2001.6712328767123,6.986301369863014,-83.0,37.0,34.56780821917808,46.56205479452055,11.994246575342466
147.04109589041096,2001.6712328767123,6.986301369863014,-83.0,39.0,33.790410958904104,47.63643835616438,13.846027397260274
147.04109589041096,2001.6712328767123,6.986301369863014,-83.0,41.0,34.22164383561643,46.792191780821916,12.57054794520548
147.04109589041096,2001.6712328767123,6.986301369863014,-83.0,43.0,32.223561643835616,41.154931506849316,8.931369863013698
247.0,2010.0,7.0,-83.0,49.0,23.586666666666666,25.19190476190476,1.605238095238095
147.04109589041096,2001.6712328767123,6.986301369863014,-81.0,25.0,26.896849315068494,36.45561643835617,9.558767123287671
147.04109589041096,2001.6712328767123,6.986301369863014,-81.0,27.0,27.583013698630136,33.6072602739726,6.024246575342466
147.04109589041096,2001.6712328767123,6.986301369863014,-81.0,29.0,30.193835616438356,37.03931506849315,6.845479452054794
147.04109589041096,2001.6712328767123,6.986301369863014,-81.0,31.0,32.0472602739726,39.89520547945205,7.847945205479451
147.04109589041096,2001.6712328767123,6.986301369863014,-81.0,33.0,33.012328767123286,42.18109589041096,9.168767123287672
147.04109589041096,2001.6712328767123,6.986301369863014,-81.0,35.0,34.391506849315064,46.723561643835616,12.332054794520548
147.04109589041096,2001.6712328767123,6.986301369863014,-81.0,37.0,34.977260273972604,45.884246575342466,10.906986301369864
147.04109589041096,2001.6712328767123,6.986301369863014,-81.0,39.0,34.41013698630137,45.26068493150685,10.85054794520548
147.04109589041096,2001.6712328767123,6.986301369863014,-81.0,41.0,32.477397260273975,43.19958904109589,10.722191780821918
147.04109589041096,2001.6712328767123,6.986301369863014,-81.0,43.0,33.080958904109586,43.32109589041096,10.24013698630137
145.0,2001.5,7.0,-81.0,45.0,32.173611111111114,46.098194444444445,13.924583333333334
135.66666666666666,2000.7222222222222,7.0,-81.0,47.0,27.31462962962963,32.166296296296295,4.851666666666667
147.04109589041096,2001.6712328767123,6.986301369863014,-79.0,33.0,35.35493150684931,49.76520547945206,14.41027397260274
147.04109589041096,2001.6712328767123,6.986301369863014,-79.0,35.0,33.42095890410959,44.02452054794521,10.603561643835615
147.04109589041096,2001.6712328767123,6.986301369863014,-79.0,37.0,33.557671232876714,46.09164383561644,12.533972602739727
147.04109589041096,2001.6712328767123,6.986301369863014,-79.0,39.0,34.175753424657536,43.381506849315066,9.205753424657534
147.04109589041096,2001.6712328767123,6.986301369863014,-79.0,41.0,32.69534246575343,42.56315068493151,9.86780821917808
147.04109589041096,2001.6712328767123,6.986301369863014,-79.0,43.0,33.17219178082192,45.44808219178082,12.275890410958905
145.0,2001.5,7.0,-79.0,45.0,30.28736111111111,38.53680555555556,8.249444444444444
145.0,2001.5,7.0,-79.0,47.0,26.50861111111111,30.952777777777776,4.444166666666666
235.0,2009.0,7.0,-79.0,49.0,22.5962962962963,23.92,1.323703703703704
147.04109589041096,2001.6712328767123,6.986301369863014,-77.0,35.0,36.75794520547945,51.86315068493151,15.105205479452056
147.04109589041096,2001.6712328767123,6.986301369863014,-77.0,37.0,34.879726027397254,46.74150684931507,11.861780821917808
147.04109589041096,2001.6712328767123,6.986301369863014,-77.0,39.0,33.543424657534246,45.23041095890411,11.686986301369863
147.04109589041096,2001.6712328767123,6.986301369863014,-77.0,41.0,33.65849315068493,45.27095890410959,11.612465753424658
147.04109589041096,2001.6712328767123,6.986301369863014,-77.0,43.0,32.06315068493151,47.075890410958905,15.012739726027398
145.0,2001.5,7.0,-77.0,45.0,30.046944444444446,38.29361111111111,8.246666666666666
32.642857142857146,1992.142857142857,6.928571428571429,-77.0,47.0,25.819285714285712,32.409285714285716,6.590000000000001
187.0,2005.0,7.0,-77.0,49.0,22.722121212121213,24.448787878787876,1.7266666666666668
147.04109589041096,2001.6712328767123,6.986301369863014,-75.0,39.0,38.75356164383562,44.8741095890411,6.120547945205479
147.04109589041096,2001.6712328767123,6.986301369863014,-75.0,41.0,33.34767123287671,40.25657534246575,6.9089041095890416
147.04109589041096,2001.6712328767123,6.986301369863014,-75.0,43.0,30.903013698630136,40.934383561643834,10.0313698630137
147.04109589041096,2001.6712328767123,6.986301369863014,-75.0,45.0,28.660547945205476,38.17342465753424,9.512876712328769
145.0,2001.5,7.0,-75.0,47.0,25.056666666666665,29.509305555555557,4.452638888888889
235.0,2009.0,7.0,-75.0,49.0,23.081111111111113,24.851481481481482,1.77037037037037
147.04109589041096,2001.6712328767123,6.986301369863014,-73.0,41.0,35.430547945205475,43.57616438356164,8.145616438356164
147.04109589041096,2001.6712328767123,6.986301369863014,-73.0,43.0,30.53821917808219,36.39,5.851780821917808
147.04109589041096,2001.6712328767123,6.986301369863014,-73.0,45.0,28.64630136986301,33.986301369863014,5.34
145.0,2001.5,7.0,-73.0,47.0,25.580694444444443,28.537083333333335,2.9563888888888887
151.0,2002.0,7.0,-73.0,49.0,23.468260869565217,25.32710144927536,1.8588405797101448
205.0,2006.5,7.0,-71.0,-33.0,20.554761904761904,17.489047619047618,-3.0657142857142863
147.04109589041096,2001.6712328767123,6.986301369863014,-71.0,41.0,39.763424657534244,46.42904109589041,6.665616438356164
147.04109589041096,2001.6712328767123,6.986301369863014,-71.0,43.0,32.79178082191781,37.20712328767123,4.415342465753424
147.04109589041096,2001.6712328767123,6.986301369863014,-71.0,45.0,29.36602739726027,35.947808219178086,6.581780821917808
145.0,2001.5,7.0,-71.0,47.0,25.747638888888886,28.491805555555555,2.7441666666666666
174.07692307692307,2003.923076923077,7.0,-71.0,49.0,23.69948717948718,24.96871794871795,1.269230769230769
179.3653846153846,2004.3653846153845,6.980769230769231,-69.0,-55.0,20.208846153846153,25.33076923076923,5.121923076923077
147.04109589041096,2001.6712328767123,6.986301369863014,-69.0,43.0,35.31438356164384,39.300000000000004,3.985616438356164
147.04109589041096,2001.6712328767123,6.986301369863014,-69.0,45.0,30.025479452054796,36.71013698630137,6.6846575342465755
147.04109589041096,2001.6712328767123,6.986301369863014,-69.0,47.0,25.66,29.975205479452054,4.315205479452055
31.0,1992.0,7.0,-69.0,49.0,23.862666666666666,26.788666666666664,2.926000000000001
109.0,1998.5,7.0,-67.0,-49.0,19.096666666666668,20.68,1.583333333333334
170.92,2003.66,7.0,-67.0,19.0,20.742399999999996,28.046599999999998,7.3042
