longitude,latitude,corr,bias,nmb,obs_mean,obs_std,mod_mean,mod_std,bias2,variance,noise2,dev,noise
-171.0,-15.0,0.8944115871203497,-7.57,-0.610344827586207,13.117622641509435,3.5377828628017736,20.938075471698113,5.004750212673171,57.3049,3.3874999835710593,2.5035308712031106,1.8405162274674622,1.582254995632218
-159.0,21.0,0.8012788834515528,-5.469999999999999,-0.19178790459555375,26.17735294117647,4.1133598364822195,31.169117647058822,4.56190508293846,29.92089999999999,1.60264638128287,6.056453440464017,1.265956705927525,2.4609862739284054
-157.0,21.0,0.7747698455720847,-4.990000000000002,-0.19427402862985685,25.488384879725086,4.1985153126631705,30.882955326460483,5.412229592964714,24.90010000000002,4.662777447595269,7.046282625873207,2.1593465325406362,2.654483495121642
-157.0,71.0,0.5841562623864411,10.89,0.39946990790319126,23.799761904761905,5.463113316631156,17.23513605442177,8.640884708638279,118.59210000000002,29.69784427581047,19.661135747871302,5.449572852601428,4.4340879273951375
-155.0,19.0,0.6783493349069414,-5.665000000000001,-0.2649965100745596,23.39480769230769,4.027478909991421,29.13798076923077,5.384448729083733,32.09222500000001,7.035284585789228,8.756556704352642,2.652411089139319,2.959147969323711
-149.0,61.0,0.24568556824310053,3.169999999999998,0.10659045057162066,26.020000000000003,5.0618608944029395,20.346206896551724,6.720330250065896,10.048899999999989,29.994287578322094,24.07582966305723,5.47670407985698,4.906712714542929
-149.0,63.0,0.2097691864470188,11.439999999999998,0.3535816618911175,26.75119453924915,5.127032534447696,16.577815699658704,8.618276732771427,130.87359999999995,56.89357974682309,25.129776461975784,7.542783289132937,5.0129608478399055
-147.0,65.0,0.2859070245643974,16.319999999999997,0.5769433387652606,25.32735294117647,5.421374816590417,13.098529411764707,9.842990470796952,266.3423999999999,68.77353930551556,26.988776559012045,8.29298132793723,5.195072334338767
-135.0,61.0,0.18395167818277627,10.695,0.3166628679209843,28.094324324324326,4.96729111730506,16.704594594594596,7.874361411671058,114.383025,48.45022903896043,23.839057447526045,6.960619874620394,4.882525724205254
-133.0,69.0,0.5891350210971453,11.094999999999999,0.4670363441486067,23.52541666666667,5.891646072170012,15.146458333333333,6.140327972938273,123.09902499999997,7.125445117824738,22.663825759834864,2.66935293991348,4.760653921451849
-127.0,55.0,0.26897520109563744,8.549999999999997,0.28829966329966333,27.75282208588957,4.361864125959951,17.612269938650307,6.995592554311792,73.10249999999995,33.899867514134904,17.64938232302331,5.822359273879868,4.201116794737241
-127.0,65.0,0.4479244885584941,13.910000000000002,0.5092110801402886,25.858541666666667,5.4903356199141635,14.026562499999999,6.222118073644087,193.48810000000006,14.159132681834258,24.095846254569235,3.762862299079553,4.908752005812601
-125.0,41.0,0.118498309347808,-3.969999999999999,-0.12272024729520861,30.107681159420288,3.222983065359601,35.32797101449275,6.45766021674135,15.76089999999999,36.91464294596133,10.241758447031513,6.075742172439622,3.200274745554124
-125.0,49.0,0.04439149801493169,11.729999999999997,0.380846783692561,27.68173469387755,3.398003363259382,15.442244897959183,5.580587215640076,137.59289999999993,29.482128116234904,11.52367340911751,5.429744756085216,3.3946536508335443
-125.0,51.0,0.13991768803470103,11.03,0.3760246983754447,27.5498,3.888311078987877,15.667933333333334,5.513313392079588,121.66089999999998,24.693643294798534,14.822979720861433,4.96926989554789,3.8500623009064974
-123.0,37.0,0.5447980496986431,-2.1449999999999996,-0.06342231622975533,30.351462585034014,3.0355620736020077,32.072585034013606,9.151208062023889,4.601024999999998,56.21160302360057,6.479687521081451,7.497439764586346,2.545523034875436
-123.0,39.0,0.6961274435961778,3.0199999999999996,0.10648128974788768,27.90792517006803,3.0882062535861388,24.964149659863946,7.923092558517542,9.120399999999998,33.33107872645079,4.915441782708512,5.773307433910894,2.2170795616550416
-123.0,41.0,0.48482983859952733,5.990000000000002,0.1920681743690594,30.23415807560137,2.1313779489177507,24.321340206185567,7.7248155825146165,35.88010000000003,44.77563633667879,3.4749481093456143,6.691459955546232,1.8641212700212437
-123.0,43.0,0.05941350672002598,-1.0400000000000027,-0.03333333333333342,29.432148760330577,1.8325952483711778,30.64520661157025,2.9926774798869697,1.0816000000000057,8.316282655890936,3.3465502917675023,2.883796569782781,1.829357890563654
-123.0,45.0,0.09684355050345243,-0.25,-0.009900990099009901,28.318465608465605,2.4735445484404432,27.13137566137566,6.939481571448133,0.0625,44.889125453912115,6.06103994629046,6.699934735048702,2.461917940608594
-123.0,47.0,0.03545351085250266,9.66,0.32833846504732583,26.119926470588236,2.871083983760481,17.998933823529413,8.65372785972284,93.3156,73.1356410338115,8.232762036244923,8.551937852546141,2.8692790098289365
-123.0,49.0,0.10094336460098963,10.64,0.371684644552529,26.244115646258503,2.7048739475074504,16.266496598639456,9.30003572445276,113.20960000000001,81.48666847162556,7.241792734290221,9.026996647369797,2.691057921021066
-123.0,51.0,0.10015110213487854,10.16,0.3487052146151118,28.667697841726618,3.432100239352914,17.14884892086331,7.098264237625607,103.2256,45.623751388042585,11.6611626876534,6.754535616017032,3.41484446024316
-123.0,53.0,0.18489684625228753,7.950000000000003,0.2548707753479125,28.1683908045977,4.026154647636419,19.065325670498083,8.590655499597313,63.20250000000004,61.56335977908428,15.655755201758614,7.846232202725349,3.9567354222589377
-123.0,61.0,0.36871615967240307,18.909999999999997,0.5881804043545877,27.076470588235296,4.256326087684764,11.934117647058823,8.173086212398234,357.5880999999999,43.60898580416661,15.653370078186317,6.603710003033644,3.956434010341423
